property_type,region,area_m2,price_usd,lat,lon,state
apartment,South,141,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,76,67602.27,-27.62892,-48.686417,Santa Catarina
apartment,South,76,75417.97,-26.80398,-48.648914,Santa Catarina
apartment,South,119,208771.72,-26.985996,-48.636383,Santa Catarina
apartment,South,72,49707.55,-27.603075,-48.587536,Santa Catarina
apartment,South,211,268420.79,-27.106749,-48.628864,Santa Catarina
apartment,South,136,205789.27,-26.985996,-48.636383,Santa Catarina
apartment,South,89,63625.67,-27.445972,-48.403809,Santa Catarina
house,South,180,62345.52,-26.80398,-48.648914,Santa Catarina
house,South,135,76423.55,-28.13182713,-48.66203973,Santa Catarina
apartment,South,78,80900.37,-26.985996,-48.636383,Santa Catarina
apartment,South,127,268420.79,-26.966631,-48.636383,Santa Catarina
house,South,100,69590.57,-26.7762524,-48.6856313,Santa Catarina
apartment,South,65,50701.7,-26.99721,-48.633877,Santa Catarina
apartment,South,59,48812.02,-28.6916011,-49.3895905,Santa Catarina
apartment,South,88,88479.44,-26.985996,-48.636383,Santa Catarina
apartment,South,90,129239.64,-26.985996,-48.636383,Santa Catarina
apartment,South,138,138769.08,-27.42834645,-48.47157629,Santa Catarina
apartment,South,84,61637.36,-27.589823,-48.520092,Santa Catarina
house,South,202,167017.38,-26.966631,-48.636383,Santa Catarina
house,South,145,178947.19,-27.429541,-48.470078,Santa Catarina
apartment,South,88,115321.52,-26.966631,-48.636383,Santa Catarina
apartment,South,233,261448.99,-27.106749,-48.628864,Santa Catarina
apartment,South,74,76423.55,-26.985996,-48.636383,Santa Catarina
apartment,South,98,98420.95,-27.106749,-48.628864,Santa Catarina
apartment,South,68,50701.7,-27.064003,-48.699066,Santa Catarina
apartment,South,116,67746.23,-28.943419,-49.507641,Santa Catarina
apartment,South,62,62631.51,-27.5927378,-48.6202889,Santa Catarina
apartment,South,80,75555.48,-28.684008,-49.376434,Santa Catarina
apartment,South,111,309578.65,-26.946136,-48.630657,Santa Catarina
apartment,South,98,149122.66,-26.985996,-48.636383,Santa Catarina
apartment,South,140,145808.09,-27.106749,-48.628864,Santa Catarina
apartment,South,114,108803.0,-27.13561802,-48.6069987,Santa Catarina
apartment,South,110,133216.24,-26.966631,-48.636383,Santa Catarina
house,South,59,50278.65,-26.7593246,-48.68544199,Santa Catarina
apartment,South,172,198432.55,-27.106749,-48.628864,Santa Catarina
apartment,South,85,79532.09,-26.985996,-48.636383,Santa Catarina
apartment,South,139,288303.81,-26.966631,-48.636383,Santa Catarina
apartment,South,126,198097.89,-27.1308888,-48.6092679,Santa Catarina
apartment,South,115,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,90,109356.62,-27.559727,-48.511223,Santa Catarina
house,South,116,52289.79,-26.80398,-48.648914,Santa Catarina
apartment,South,135,218713.23,-26.966631,-48.636383,Santa Catarina
apartment,South,170,115640.9,-27.106749,-48.628864,Santa Catarina
apartment,South,94,61502.95,-28.777613,-49.263866,Santa Catarina
apartment,South,111,230678.46,-26.9457292,-48.6304811,Santa Catarina
apartment,South,139,165029.08,-26.985996,-48.636383,Santa Catarina
apartment,South,80,103522.74,-27.445972,-48.403809,Santa Catarina
apartment,South,137,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,117,218713.23,-26.985996,-48.636383,Santa Catarina
apartment,South,96,96535.01,-26.78047547,-48.63440132,Santa Catarina
apartment,South,82,114176.26,-27.599836,-48.508213,Santa Catarina
apartment,South,87,96631.48,-27.748068,-48.627838,Santa Catarina
apartment,South,65,52690.0,-27.007624,-48.653748,Santa Catarina
apartment,South,190,181003.15,-27.106749,-48.628864,Santa Catarina
apartment,South,185,156869.39,-26.97907967,-48.63591132,Santa Catarina
apartment,South,128,328069.86,-26.985996,-48.636383,Santa Catarina
apartment,South,168,298245.32,-26.966631,-48.636383,Santa Catarina
apartment,South,63,65362.24,-27.4322575,-48.4582115,Santa Catarina
apartment,South,90,123274.73,-26.985996,-48.636383,Santa Catarina
apartment,South,85,137192.85,-26.966631,-48.636383,Santa Catarina
apartment,South,179,292280.41,-26.985996,-48.636383,Santa Catarina
apartment,South,90,110965.94,-28.487606,-48.839741,Santa Catarina
apartment,South,85,110350.77,-26.985996,-48.636383,Santa Catarina
apartment,South,244,260845.65,-27.106749,-48.628864,Santa Catarina
house,South,143,55672.45,-27.4546811,-48.4007313,Santa Catarina
apartment,South,187,184166.49,-26.985996,-48.636383,Santa Catarina
apartment,South,130,238596.26,-27.5100992,-48.5166472,Santa Catarina
apartment,South,137,328865.17,-26.946136,-48.630657,Santa Catarina
apartment,South,160,213742.48,-26.929674,-48.641396,Santa Catarina
apartment,South,145,93393.53,-28.487606,-48.839741,Santa Catarina
apartment,South,97,149122.66,-26.908548,-48.655693,Santa Catarina
apartment,South,106,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,240,318128.35,-26.985996,-48.636383,Santa Catarina
apartment,South,90,119298.13,-26.985996,-48.636383,Santa Catarina
house,South,250,169005.68,-27.681934,-48.498753,Santa Catarina
apartment,South,190,217203.78,-26.985996,-48.636383,Santa Catarina
apartment,South,134,264046.53,-26.985996,-48.636383,Santa Catarina
house,South,150,69590.57,-26.754795,-48.729183,Santa Catarina
apartment,South,81,63625.67,-27.6995016,-48.494265,Santa Catarina
apartment,South,60,52690.0,-27.445972,-48.403809,Santa Catarina
apartment,South,77,96432.65,-26.906027,-48.663803,Santa Catarina
apartment,South,140,181003.15,-27.106749,-48.628864,Santa Catarina
apartment,South,94,144802.52,-26.94914175,-48.63151098,Santa Catarina
apartment,South,67,78537.93,-27.767431,-48.631371,Santa Catarina
apartment,South,197,118303.97,-26.985996,-48.636383,Santa Catarina
apartment,South,120,198432.55,-27.176991,-48.608822,Santa Catarina
house,South,239,298245.32,-27.064003,-48.699066,Santa Catarina
apartment,South,119,248537.77,-26.985996,-48.636383,Santa Catarina
apartment,South,116,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,88,194853.61,-26.985996,-48.636383,Santa Catarina
apartment,South,95,119298.13,-26.985996,-48.636383,Santa Catarina
house,South,156,121286.43,-27.6664623,-48.529429,Santa Catarina
house,South,240,129718.92,-26.74958133,-48.67835123,Santa Catarina
apartment,South,89,95438.5,-27.598225,-48.615517,Santa Catarina
apartment,South,140,78434.69,-27.43986296,-48.38678006,Santa Catarina
apartment,South,117,202806.82,-26.985996,-48.636383,Santa Catarina
apartment,South,108,218713.23,-26.985996,-48.636383,Santa Catarina
apartment,South,115,134746.78,-27.13191376,-48.59835474,Santa Catarina
apartment,South,89,70390.11,-26.80398,-48.648914,Santa Catarina
apartment,South,152,188888.7,-26.966631,-48.636383,Santa Catarina
apartment,South,63,47835.76,-28.6873469,-49.379357,Santa Catarina
house,South,88,110613.03,-27.438793,-48.3937053,Santa Catarina
apartment,South,102,103789.37,-27.748068,-48.627838,Santa Catarina
apartment,South,149,138769.08,-27.106749,-48.628864,Santa Catarina
apartment,South,64,58654.91,-27.007624,-48.653748,Santa Catarina
apartment,South,79,91064.24,-26.985996,-48.636383,Santa Catarina
apartment,South,82,60221.75,-26.80398,-48.648914,Santa Catarina
house,South,88,110613.03,-27.438793,-48.3937053,Santa Catarina
house,South,120,76423.55,-27.4825667,-48.4051735,Santa Catarina
apartment,South,89,70390.11,-26.80398,-48.648914,Santa Catarina
house,South,178,97426.8,-27.01748,-48.64655,Santa Catarina
apartment,South,167,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,176,301824.27,-26.985996,-48.636383,Santa Catarina
apartment,South,131,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,138,328069.86,-26.946335,-48.629368,Santa Catarina
apartment,South,74,50105.21,-26.915207,-48.660374,Santa Catarina
apartment,South,131,196841.91,-26.985996,-48.636383,Santa Catarina
apartment,South,111,158070.02,-26.985996,-48.636383,Santa Catarina
house,South,230,188888.7,-26.966631,-48.636383,Santa Catarina
apartment,South,165,223237.21,-26.76488358,-48.6715567,Santa Catarina
apartment,South,132,298245.32,-26.966631,-48.636383,Santa Catarina
apartment,South,218,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,80,89473.6,-26.985996,-48.636383,Santa Catarina
apartment,South,100,63228.01,-27.064003,-48.699066,Santa Catarina
apartment,South,120,117309.83,-26.985996,-48.636383,Santa Catarina
apartment,South,85,83508.69,-27.589912,-48.583839,Santa Catarina
apartment,South,177,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,132,328069.86,-26.985996,-48.636383,Santa Catarina
apartment,South,175,196841.91,-27.106749,-48.628864,Santa Catarina
apartment,South,125,308186.84,-26.966631,-48.636383,Santa Catarina
apartment,South,76,48713.4,-27.064003,-48.699066,Santa Catarina
apartment,South,190,328069.86,-26.966631,-48.636383,Santa Catarina
apartment,South,111,188888.7,-26.985996,-48.636383,Santa Catarina
apartment,South,162,331251.14,-27.580263,-48.541233,Santa Catarina
apartment,South,143,217917.92,-27.4306426,-48.4769485,Santa Catarina
apartment,South,132,235017.31,-26.985996,-48.636383,Santa Catarina
apartment,South,65,48186.1,-26.903881,-48.691544,Santa Catarina
apartment,South,110,140564.39,-26.985996,-48.636383,Santa Catarina
apartment,South,173,228654.74,-26.985996,-48.636383,Santa Catarina
apartment,South,80,65613.97,-27.007624,-48.653748,Santa Catarina
apartment,South,82,89473.6,-27.064003,-48.699066,Santa Catarina
apartment,South,79,56666.61,-27.432965,-48.4002451,Santa Catarina
apartment,South,144,278362.3,-26.946335,-48.629368,Santa Catarina
apartment,South,160,230643.05,-27.1357479,-48.5955804,Santa Catarina
apartment,South,64,66144.84,-27.594744,-48.541233,Santa Catarina
apartment,South,123,330604.74,-26.985996,-48.636383,Santa Catarina
apartment,South,127,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,90,57660.76,-26.924547,-48.681507,Santa Catarina
apartment,South,76,67602.27,-27.018064,-48.583778,Santa Catarina
apartment,South,97,59251.4,-27.445972,-48.403809,Santa Catarina
house,South,230,79532.09,-27.363197,-48.588787,Santa Catarina
house,South,90,49707.55,-27.0218609,-48.6470251,Santa Catarina
apartment,South,65,86371.84,-27.5896164,-48.4949521,Santa Catarina
apartment,South,72,83508.69,-26.985996,-48.636383,Santa Catarina
apartment,South,90,107368.32,-26.985996,-48.636383,Santa Catarina
apartment,South,160,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,136,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,78,63625.67,-27.643709,-48.676495,Santa Catarina
apartment,South,118,110613.03,-27.106749,-48.628864,Santa Catarina
apartment,South,130,260467.58,-26.985996,-48.636383,Santa Catarina
apartment,South,117,98420.95,-26.97504,-48.646408,Santa Catarina
house,South,160,83508.69,-27.445972,-48.403809,Santa Catarina
house,South,230,100557.3,-26.985996,-48.636383,Santa Catarina
apartment,South,100,137640.21,-26.985996,-48.636383,Santa Catarina
apartment,South,121,159064.17,-27.610649,-48.595928,Santa Catarina
apartment,South,102,119298.13,-26.985996,-48.636383,Santa Catarina
apartment,South,84,97426.8,-27.612114,-48.593262,Santa Catarina
apartment,South,137,274584.52,-26.985996,-48.636383,Santa Catarina
apartment,South,170,178947.19,-26.985996,-48.636383,Santa Catarina
apartment,South,131,285966.76,-26.985996,-48.636383,Santa Catarina
house,South,146,75015.75,-27.428884,-48.467522,Santa Catarina
house,South,150,51298.19,-27.445972,-48.403809,Santa Catarina
apartment,South,137,318128.35,-26.985996,-48.636383,Santa Catarina
apartment,South,85,156479.38,-26.985996,-48.636383,Santa Catarina
apartment,South,140,150835.95,-27.14014165,-48.59639066,Santa Catarina
apartment,South,173,230643.05,-26.985996,-48.636383,Santa Catarina
apartment,South,96,137192.85,-26.985996,-48.636383,Santa Catarina
apartment,South,135,100557.3,-27.598834,-48.5490277,Santa Catarina
apartment,South,164,179796.46,-27.106749,-48.628864,Santa Catarina
house,South,150,69590.57,-26.8259922,-48.6273307,Santa Catarina
apartment,South,112,69384.54,-27.13731932,-48.60306426,Santa Catarina
house,South,156,149122.66,-26.985996,-48.636383,Santa Catarina
apartment,South,74,57660.76,-27.445972,-48.403809,Santa Catarina
apartment,South,131,244975.32,-26.985996,-48.636383,Santa Catarina
apartment,South,140,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,133,73300.35,-28.943419,-49.507641,Santa Catarina
house,South,229,178947.19,-27.6288342,-48.6837818,Santa Catarina
apartment,South,70,129239.64,-26.97504,-48.646408,Santa Catarina
apartment,South,80,130724.49,-27.42645605,-48.44986883,Santa Catarina
apartment,South,86,91461.89,-27.010326,-48.647366,Santa Catarina
apartment,South,110,86680.4,-27.160427,-48.50872,Santa Catarina
apartment,South,75,94702.83,-26.985996,-48.636383,Santa Catarina
apartment,South,88,92456.05,-26.687363,-50.147205,Santa Catarina
apartment,South,66,77344.95,-26.903387,-48.676495,Santa Catarina
apartment,South,110,157075.87,-26.985996,-48.636383,Santa Catarina
apartment,South,160,157075.87,-26.985996,-48.636383,Santa Catarina
apartment,South,105,134746.78,-27.14056836,-48.5910942,Santa Catarina
house,South,220,201114.61,-26.985996,-48.636383,Santa Catarina
apartment,South,107,109356.62,-26.985996,-48.636383,Santa Catarina
apartment,South,80,119298.13,-26.985996,-48.636383,Santa Catarina
apartment,South,128,169005.68,-26.966631,-48.636383,Santa Catarina
apartment,South,127,258479.28,-26.966631,-48.636383,Santa Catarina
apartment,South,124,248537.77,-27.609997,-48.523403,Santa Catarina
apartment,South,107,218713.23,-26.985996,-48.636383,Santa Catarina
apartment,South,78,97339.47,-27.608465,-48.594082,Santa Catarina
apartment,South,133,230643.05,-26.985996,-48.636383,Santa Catarina
apartment,South,100,127251.34,-26.985996,-48.636383,Santa Catarina
apartment,South,115,169005.68,-27.589317,-48.546284,Santa Catarina
apartment,South,70,89473.6,-26.97504,-48.646408,Santa Catarina
apartment,South,131,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,159,138769.08,-27.4303873,-48.4650691,Santa Catarina
apartment,South,120,150835.95,-26.985996,-48.636383,Santa Catarina
house,South,69,52690.0,-27.5777268,-48.6720913,Santa Catarina
apartment,South,130,149122.66,-26.985996,-48.636383,Santa Catarina
house,South,140,60334.38,-27.4825667,-48.4051735,Santa Catarina
apartment,South,123,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,128,224678.14,-26.966631,-48.636383,Santa Catarina
apartment,South,120,178947.19,-26.985996,-48.636383,Santa Catarina
apartment,South,86,181003.15,-27.44388959,-48.37852942,Santa Catarina
apartment,South,73,105181.18,-27.681204,-48.493721,Santa Catarina
apartment,South,210,149122.66,-27.106749,-48.628864,Santa Catarina
apartment,South,74,93450.2,-26.910597,-48.670952,Santa Catarina
apartment,South,100,117309.83,-26.985996,-48.636383,Santa Catarina
apartment,South,129,92512.72,-27.1295173,-48.600983,Santa Catarina
apartment,South,193,242745.33,-27.106749,-48.628864,Santa Catarina
apartment,South,90,109356.62,-26.985996,-48.636383,Santa Catarina
apartment,South,90,67373.39,-27.106749,-48.628864,Santa Catarina
apartment,South,70,84468.13,-27.106749,-48.628864,Santa Catarina
apartment,South,129,184116.78,-26.985996,-48.636383,Santa Catarina
apartment,South,137,179742.51,-26.972862,-48.637276,Santa Catarina
apartment,South,126,114635.32,-27.13571827,-48.6014378,Santa Catarina
apartment,South,228,109356.62,-27.106749,-48.628864,Santa Catarina
apartment,South,63,49707.55,-27.007624,-48.653748,Santa Catarina
apartment,South,68,75555.48,-26.985996,-48.636383,Santa Catarina
house,South,112,89473.6,-26.928535,-48.6371,Santa Catarina
apartment,South,120,151506.63,-26.985996,-48.636383,Santa Catarina
house,South,170,64619.82,-28.831429,-49.235195,Santa Catarina
house,South,169,221226.07,-26.75668033,-48.67643662,Santa Catarina
apartment,South,120,143157.75,-26.985996,-48.636383,Santa Catarina
apartment,South,99,51740.59,-28.672129,-49.378891,Santa Catarina
apartment,South,112,47719.25,-27.594431,-48.555691,Santa Catarina
apartment,South,128,129239.64,-27.580835,-48.58271,Santa Catarina
apartment,South,118,123274.73,-27.445972,-48.403809,Santa Catarina
apartment,South,118,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,133,228654.74,-26.985996,-48.636383,Santa Catarina
apartment,South,61,91461.89,-26.903387,-48.676495,Santa Catarina
apartment,South,58,57660.76,-26.966631,-48.636383,Santa Catarina
apartment,South,78,78537.93,-27.018064,-48.583778,Santa Catarina
house,South,160,129239.64,-26.97504,-48.646408,Santa Catarina
apartment,South,200,321783.38,-27.09702557,-48.61515039,Santa Catarina
house,South,100,119298.13,-26.99773,-48.64259,Santa Catarina
apartment,South,66,56110.97,-27.643709,-48.676495,Santa Catarina
house,South,246,239326.39,-27.97143014,-48.63244698,Santa Catarina
apartment,South,84,73567.18,-27.160427,-48.50872,Santa Catarina
apartment,South,105,55672.45,-27.445972,-48.403809,Santa Catarina
apartment,South,160,73567.18,-27.4291655,-48.4040005,Santa Catarina
apartment,South,61,71380.05,-26.903387,-48.676495,Santa Catarina
apartment,South,88,110499.89,-26.985996,-48.636383,Santa Catarina
house,South,200,159064.17,-27.018064,-48.583778,Santa Catarina
apartment,South,81,69590.57,-27.445972,-48.403809,Santa Catarina
